paper_id,set,folder,verdict,verdict_reason,explanation,title_score,title_pos,doi_hit,admin_doc,first_author_hit,author_hits,author_count,author_frac,year_hit,journal_hit,head_chars,page_count,other_dois,attachment_key,repaired_from,title
LLZYSRKB,testing,NIAAA,MISMATCH,ADMIN_DOCUMENT,"document opens as grant paperwork (summary statement / review sheet), not a journal article",96.9,0.085,False,True,True,1,10,0.1,False,False,6024,16,,VG32PJE8,,Cross-Tailoring Integrative Alcohol and Risky Sexual Behavior Feedback for College Students: Protocol for a Hybrid Type 1 Effectiveness-Implementation  Trial.
AWT9EB5R,testing,NIAAA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,6,6,1.0,True,True,9151,11,,SGAHKVQ4,,Implementing a text-messaging intervention for unhealthy alcohol use in emergency departments: protocol for implementation strategy development and a pilot cluster  randomized implementation trial.
P3ZJYJ5P,testing,NIAAA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.007,True,False,True,3,3,1.0,True,True,9640,12,,4QGMSPH9,,Technology-Based Methods for Training Counseling Skills in Behavioral Health: a Scoping Review.
BAQ99QW8,testing,NIAAA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,5,5,1.0,True,False,9398,11,,SRZZYP23,,Pay-for-performance as a cost-effective implementation strategy: results from a cluster randomized trial.
2RZV777D,testing,NIAAA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,8,8,1.0,True,True,10070,13,,446X937Y,,"Providing Lesbian, Gay, Bisexual, Transgender, Nonbinary, and Queer Adolescents With Nurturance, Trustworthiness, and Safety: Protocol for Pilot Cluster  Randomized Controlled Trial Design."
Y5I3JNXM,testing,NIAAA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,6,6,1.0,True,False,9025,16,,4YKHBM8E,,Testing implementation support for evidence-based programs in community settings: a replication cluster-randomized trial of Getting To Outcomes®.
9732B3QR,testing,NIAAA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.147,True,False,True,7,7,1.0,True,True,8740,10,,7VI6VK3T,,A case series measuring campus and clinic level factors during implementation of a sexual violence prevention intervention in campus health and counseling  centers: does environment matter?
2RJUK6SQ,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,16,16,1.0,True,True,7692,18,,3TLJ5VWR,,High CD4 counts associated with better economic outcomes for HIV-positive adults and their HIV-negative household members in the SEARCH Trial.
IGR3XGVP,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,7,7,1.0,True,False,10535,8,,R34K9RLW,,Intervention Increases Physical Activity and Healthful Diet Among South African Adolescents Over 54 Months: A Randomized Controlled Trial.
WD63V6VJ,testing,NIAID; NICHD; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,9,9,1.0,True,True,8781,10,,PDX6CGVP,,Does Economic Strengthening Improve Viral Suppression Among Adolescents Living with HIV? Results From a Cluster Randomized Trial in Uganda.
XEW934XP,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,9,9,1.0,True,True,8946,19,,FEHVA8GW,,Physician-delivered motivational interviewing to improve adherence and retention in care among challenging HIV-infected patients in Argentina (COPA2): study  protocol for a cluster randomized controlled trial.
NVP5Q3EY,testing,NIAID; NIDA; NIMH; NIMHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,8,8,1.0,True,True,9420,18,,J44EGZZV,,"Empowering With PrEP (E-PrEP), a Peer-Led Social Media-Based Intervention to Facilitate HIV Preexposure Prophylaxis Adoption Among Young Black and Latinx Gay  and Bisexual Men: Protocol for a Cluster Randomized Controlled Trial."
4CNKNNSR,testing,NIAID; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,7,7,1.0,True,True,10633,7,,BAQVPZ2P,,Prevalence of Pre-Existing Hearing Loss Among Patients With Drug-Resistant Tuberculosis in South Africa.
R7UFE2HF,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.027,True,False,True,6,6,1.0,True,True,6011,9,,IXEQGANN,,Sexual and Social Network Correlates of Willingness to Self-Test for HIV Among Ever-Tested and Never-Tested Men: Implications for the Tanzania STEP Project.
YXC5JXVA,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,11,11,1.0,True,False,6464,14,,TR8H8QGV,,"Engaging Young Men as Community Health Leaders in an STI and Intimate Partner Violence Prevention Trial in Dar es Salaam, Tanzania."
YZ5R9VRE,testing,NIAID; NICHD; NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,5,5,1.0,True,True,9847,11,,Z8JHT96I,,Structural Network Position and Performance of Health Leaders Within an HIV Prevention Trial.
TUPAJP4G,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,3,3,1.0,True,True,10896,14,,BJ878FUT,,Bayesian method for inferring the impact of geographical distance on intensity of communication.
EGBS5UQ9,testing,NIAID; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,9,9,1.0,True,True,9349,17,,G57SKQNC,,Effect of FAmily CEntered (FACE®) Advance Care Planning on Longitudinal Congruence in End-of-Life Treatment Preferences: A Randomized Clinical Trial.
MGQIXSEX,testing,NIAID; NIGMS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,19,19,1.0,True,True,8287,19,,WHX785A5,,"The TIRS trial: protocol for a cluster randomized controlled trial assessing the efficacy of preventive targeted indoor residual spraying to reduce Aedes-borne  viral illnesses in Merida, Mexico."
7IP6HGIW,testing,NIAID; NICHD; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,10001,10,,QTNQZJMN,,Associations Between Peer Network Gender Norms and the Perpetration of Intimate Partner Violence Among Urban Tanzanian Men: a Multilevel Analysis.
FAGZB7EH,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,1,9,0.111,True,False,6304,26,,NDKWJ66Q,,"Addressing the nexus of risk: Biobehavioral outcomes from a cluster randomized trial of the Women's Health CoOp Plus in Pretoria, South Africa."
7E6RC38B,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,4,4,1.0,True,True,8788,10,10.1007/s1099​5-018-2446-9,7UHMHVZQ,,Implementation of Steps 1-9 to Successful Breastfeeding Reduces the Frequency of Mild and Severe Episodes of Diarrhea and Respiratory Tract Infection Among  0-6 Month Infants in Democratic Republic of Congo.
H8AUCYE9,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,8,8,1.0,True,True,8598,11,,D5FFUJ9Y,,Influence of Male Partners on HIV Disclosure Among South African Women in a Cluster Randomized PMTCT Intervention.
EYKT5EJ4,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.027,True,False,True,4,4,1.0,True,True,5828,9,,B5E7BMMS,,Prevalence of prenatal and postpartum depression and associated factors among HIV-infected women in public primary care in rural South Africa: a longitudinal  study.
EXYJ3P6Y,testing,NIAID; NICHD,VERIFIED,TITLE_AUTHOR_MATCH,title matches (100.0) and first author present; no DOI in text,100.0,0.002,False,False,True,12,13,0.923,True,True,10055,16,,I5EUQBVV,,Human-Centered Design for Public Health Innovation: Codesigning a Multicomponent Intervention to Support Youth Across the HIV Care Continuum in Mozambique.
L8AIQUDW,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,16,16,1.0,True,True,9000,9,,ZFL6U2XA,,Digital crowdsourced intervention to promote HIV testing among MSM in China: study protocol for a cluster randomized controlled trial.
SW9N3V2K,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,14,14,1.0,True,False,9253,11,,4373G2DM,,Age-Related Differences in Socio-demographic and Behavioral Determinants of HIV Testing and Counseling in HPTN 043/NIMH Project Accept.
PQQGXWXV,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.071,True,False,True,20,20,1.0,True,True,1818,18,,BI3RRLRR,,Study protocol for the targeting effective analgesia in clinics for HIV (TEACH) study - a cluster randomized controlled trial and parallel cohort to increase  guideline concordant care for long-term opioid therapy among people living with  HIV.
GCZCGQ9M,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,15,15,1.0,True,True,9377,10,,KR5EIANP,,Healthy Options: study protocol and baseline characteristics for a cluster randomized controlled trial of group psychotherapy for perinatal women living  with HIV and depression in Tanzania.
Q9B3JIJ2,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,14,14,1.0,True,True,8917,11,,8C59VP2H,,"TransPrEP: Results from the Pilot Study of a Social Network-Based Intervention to Support PrEP Adherence Among Transgender Women in Lima, Peru."
U4QPJ56S,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.016,True,False,True,14,14,1.0,True,True,12089,8,10.1002/jia2.26255/full,3ZLE7Q9T,,Urine tenofovir testing for real-time PrEP adherence feedback: a qualitative study involving transgender women in Uganda.
W2DYSIWU,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,1,15,0.067,True,False,6622,14,,S8SD542K,,"A collaborative care intervention to improve opioid prescribing among providers caring for persons with HIV: Impact on satisfaction, confidence, and trust."
GEQ6WUAX,testing,NIAID; NICHD; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,9,9,1.0,True,True,9497,9,,TFJMVRVT,,Post-trial perceptions of a symptom-based TB screening intervention in South Africa: implementation insights and future directions for TB preventive  healthcare services.
HEEDECA8,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.058,True,False,True,17,17,1.0,True,False,10425,7,,7263NRJD,,Improving the Delivery of Chronic Opioid Therapy Among People Living With Human Immunodeficiency Virus: A Cluster Randomized Clinical Trial.
LD9H9BAM,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,31,31,1.0,True,True,9281,15,,CT68HPKY,,"PRimary Care Opioid Use Disorders treatment (PROUD) trial protocol: a pragmatic, cluster-randomized implementation trial in primary care for opioid use disorder  treatment."
7WY36RXR,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.006,True,False,True,14,14,1.0,True,True,8120,15,,IJ6XA6TD,,Effect of 2 Integrated Interventions on Alcohol Abstinence and Viral Suppression Among Vietnamese Adults With Hazardous Alcohol Use and HIV: A Randomized Clinical  Trial.
Z97CGZK3,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,15,16,0.938,True,True,11312,9,10.1002/jia2.25665/full,8BDVBZKH,,Home-Based Intervention to Test and Start (HITS): a community-randomized controlled trial to increase HIV testing uptake among men in rural South Africa.
44B5KKXT,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,8,8,1.0,True,True,8694,16,,T4TNL3YB,,Results from a cluster-randomized trial to evaluate a microfinance and peer health leadership intervention to prevent HIV and intimate partner violence among  social networks of Tanzanian men.
7UP2FMMR,testing,NIAID; NICHD; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,8,8,1.0,True,True,9172,9,,9PB6TFI4,,"Effects of Depression, Stigma and Intimate Partner Violence on Postpartum Women's Adherence and Engagement in HIV Care in Kenya."
EAK3A5Y3,testing,NIAID; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,5640,15,,N54MVR8R,,Risk of hearing loss among multidrug-resistant tuberculosis patients according to cumulative aminoglycoside dose.
VLXNFLT2,testing,NIAID; NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,12,0.583,True,True,4528,9,,GSRWM3BF,,Effect of HIV self-testing on the number of sexual partners among female sex workers in Zambia.
5WZNN3F5,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,10,10,1.0,True,True,9582,6,,YLYMF2JJ,,"Performance of family planning clinics in conducting recommended HIV counseling and testing in Mombasa County, Kenya: a cross-sectional study."
IYANX6R2,testing,NIAID; NICHD; NIGMS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.371,True,False,True,18,18,1.0,True,True,15179,7,,DJPKSEHK,,"Enteropathogens and Rotavirus Vaccine Immunogenicity in a Cluster Randomized Trial of Improved Water, Sanitation and Hygiene in Rural Zimbabwe."
RJV3GKY7,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,8,8,1.0,True,True,9133,10,,E6LASNXJ,,"Client-Perpetrated Violence Experience Among Female Sex Worker in Guangdong, South China: Results from a Cross-Sectional Study."
7EYVXCRP,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,8,8,1.0,True,False,6907,18,,C7TMZNCC,,Stigma interdependence among pregnant HIV-infected couples in a cluster randomized controlled trial from rural South Africa.
B8KQBT87,testing,NIAID; NIDDK; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,13,13,1.0,True,True,8769,11,,IHQMGNSL,,Preliminary Effects of an Urban Gardens and Peer Nutritional Counseling Intervention on HIV Treatment Adherence and Detectable Viral Load Among People  with HIV and Food Insecurity: Evidence from a Pilot Cluster Randomized Controlled  Trial in the Dominican Republic.
DQ4NTQ8G,testing,NIAID; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,5,5,1.0,True,False,9558,8,,C8WFTHZC,,Cardiovascular risk prevalence in South Africans with drug-resistant tuberculosis: a cross-sectional study.
BXNQ7D5H,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,14,17,0.824,True,True,8136,18,,UFIM5EU7,,Mobile solutions to Empower reproductive life planning for women living with HIV in Kenya (MWACh EMPOWER): Protocol for a cluster randomized controlled trial.
HKIUYRQT,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,10,10,1.0,True,True,7540,12,,KK3N2TEI,,Improving child tuberculosis contact identification and screening in Lesotho: Results from a mixed-methods cluster-randomized implementation science study.
YHPPC627,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,7,7,1.0,True,True,8657,11,,CVEN7HAD,,The effect of male involvement and a prevention of mother-to-child transmission (PMTCT) intervention on depressive symptoms in perinatal HIV-infected rural South  African women.
AVXCCBPP,testing,NIAID; NIEHS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.132,True,False,True,20,20,1.0,True,True,9259,18,,HLTHYFSE,,"The effects of cool roofs on health, environmental, and economic outcomes in rural Africa: study protocol for a community-based cluster randomized controlled  trial."
H2ZDWR59,testing,NIAID; NIGMS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.022,True,False,True,3,3,1.0,True,True,6280,18,,CYH5YZ97,,DESIGN OF VACCINE TRIALS DURING OUTBREAKS WITH AND WITHOUT A DELAYED VACCINATION COMPARATOR.
IU3XWCTM,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,9,9,1.0,True,True,9043,10,,KMLSLZCQ,,Testing a social network approach to promote HIV self-testing and linkage to care among fishermen at Lake Victoria: study protocol for the Owete cluster randomized  controlled trial.
E2RXAAPX,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,10,10,1.0,True,False,6172,17,,EWAHM5JW,,Results of a cluster randomized trial testing the systems analysis and improvement approach to increase HIV testing in family planning clinics.
GY63DGR9,testing,NIAID; NIMH,VERIFIED,TITLE_AUTHOR_MATCH,title matches (97.1) and first author present; no DOI in text,97.1,0.94,False,False,True,1,8,0.125,False,False,3436,54,10.2196/jmir.1923,62KUHAF5,,"Evaluation of the Implementation and Effectiveness of a Mobile Health Intervention to Improve Outcomes for People With HIV in the Washington, DC  Cohort: Study Protocol for a Cluster Randomized Controlled Trial."
MVQ6WUBN,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.014,True,False,True,10,10,1.0,True,True,8749,12,,8AH8LLRM,,Qualitative evaluation of the Systems Analysis and Improvement Approach as a strategy to increase HIV testing in family planning clinics using the  Consolidated Framework for Implementation Research and the Implementation  Outcomes Framework.
7B9CVL8W,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.061,True,False,True,17,17,1.0,True,True,10386,8,,IHM7Q2XN,,Understanding factors influencing home pregnancy test use among women in western Kenya: A qualitative analysis.
XCEW696W,testing,NIAID; NIEHS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.022,True,False,True,3,3,1.0,True,False,6624,16,,P5PVEEMU,,A stochastic second-order generalized estimating equations approach for estimating association parameters.
GI25UXDR,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.011,True,False,True,11,11,1.0,True,False,9071,16,,PM3MIQFT,,"Assessing the sustainability of the Systems Analysis and Improvement Approach to increase HIV testing in family planning clinics in Mombasa, Kenya: results of a  cluster randomized trial."
QDI75V3P,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.018,True,False,True,11,11,1.0,True,True,10197,10,10.1002/jia2.25852/full,TN24NUMP,,Effects of behavioural interventions on postpartum retention and adherence among women with HIV on lifelong ART: the results of a cluster randomized trial in  Kenya (the MOTIVATE trial).
U9W4GJY9,testing,NIAID; NICHD; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.017,True,False,True,16,16,1.0,True,True,11067,9,10.1002/jia2.26248/full,VQS83UXJ,,Population impacts of conditional financial incentives and a male-targeted digital decision support application on the HIV treatment cascade in rural  KwaZulu Natal: findings from the HITS cluster randomized clinical trial.
6XK6CMCE,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,10,10,1.0,True,True,9484,12,,JAGBAAC9,,A quasi-experimental study estimating the impact of long-lasting insecticidal nets with and without piperonyl butoxide on pregnancy outcomes.
A285SV9J,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,9,9,1.0,True,True,9830,19,10.2196/37748,MQI4DBVX,,"An mHealth Platform for People With HIV Receiving Care in Washington, District of Columbia: Qualitative Analysis of Stakeholder Feedback."
QICUHUID,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,9,9,1.0,True,True,9877,12,,6WW4562G,,A Pay-It-Forward Approach to Improve Chlamydia and Gonorrhea Testing Uptake Among Female Sex Workers in China: Venue-Based Superiority Cluster Randomized  Controlled Trial.
LSWMZLTI,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.139,True,False,True,18,18,1.0,True,True,8908,13,,6GWMSQU9,,"Pay-it-forward gonorrhea and chlamydia testing among men who have sex with men and male STD patients in China: the PIONEER pragmatic, cluster randomized  controlled trial protocol."
EHWZJTW2,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,21,21,1.0,True,True,4740,11,10.1002/jia2.26195/full,SV4W79IG,,A community-based dynamic choice model for HIV prevention improves PrEP and PEP coverage in rural Uganda and Kenya: a cluster randomized trial.
7I5NGZXB,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.011,True,False,True,10,10,1.0,True,False,9203,11,,KUU4QSY3,,"Results of a cluster randomized trial testing the Systems Analysis and Improvement Approach to increase cervical cancer screening in family planning  clinics in Mombasa County, Kenya."
LCZW6RBC,testing,NIAID; NIDA; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,9,9,1.0,True,True,7440,11,,T67J2HZZ,,An Analysis of Social Determinants of Health and Their Implications for Hepatitis C Virus Treatment in People Who Inject Drugs: The Case of Baltimore.
537XY6CJ,testing,NIAID; NIGMS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,True,2527,31,10.1093/aje/kwy047/4924570,ZIVEPR25,,Competing Effects of Indirect Protection and Clustering on the Power of Cluster-Randomized Controlled Vaccine Trials.
H8TVF5FE,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.026,True,False,True,12,12,1.0,True,True,6166,10,,CC3R64LV,,Motivational interviewing experiences from a community health worker-led HIV prevention and care intervention in rural Uganda: a qualitative study.
3MPI8AD8,testing,NIAID; NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.374,True,False,True,9,9,1.0,True,True,9337,10,,TMA9995I,,Reducing Partner Violence Against Women who Exchange Sex and use Drugs through a Combination Microfinance and HIV Risk Reduction Intervention: A Cluster  Randomized Trial.
9I377UY5,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,12,12,1.0,True,False,6813,19,,JCUAJ63P,,"Comparing depression screening tools (CESD-10, EPDS, PHQ-9, and PHQ-2) for diagnostic performance and epidemiologic associations among postpartum Kenyan  women: Implications for research and practice."
R7TMEQLY,testing,NIAID; NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,8,8,1.0,True,True,12552,5,,SX43T6N4,,Role of geospatial mapping in the planning of HIV programs: A case study from Southern India.
2X4CB7R3,testing,NIAID; NICHD; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.017,True,False,True,15,15,1.0,True,True,11156,11,10.1002/jia2.26061/full,JHJDANLB,,Risk-based versus universal PrEP delivery during pregnancy: a cluster randomized trial in Western Kenya from 2018 to 2019.
GST6ZG9J,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,12,12,1.0,True,True,9800,7,,PWFKUPI6,,Comparison of Self and Caregiver Reports of Antiretroviral Treatment Adherence among Children and Adolescents Living with HIV in Western Kenya.
V7NL6N4P,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,5753,13,,JJ4H7NU6,,Economic evaluation of improving HIV self-testing among MSM in China using a crowdsourced intervention: a cost-effectiveness analysis.
M5Z4NRYX,testing,NIAID; NIMH,VERIFIED,TITLE_AUTHOR_MATCH,title matches (100.0) and first author present; no DOI in text,100.0,0.001,False,False,True,13,13,1.0,False,False,3271,27,,G3FLQPM2,,Pay-it-forward incentives for hepatitis virus testing in men who have sex with men: a cluster randomized trial.
WLX8RYDW,testing,NIAID; NIDA; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.191,True,False,True,17,17,1.0,True,True,5480,9,,VN38EPB5,,"Health economic design for cost, cost-effectiveness and simulation analyses in the HEALing Communities Study."
K5J22MLQ,testing,NIAID; NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.005,True,False,True,5,5,1.0,True,True,9896,12,,NRC2IQPT,,Opportunities and Challenges in HIV Treatment as Prevention Research: Results from the ANRS 12249 Cluster-Randomized Trial and Associated Population Cohort.
EICZYW8V,testing,NIAID; NIDA; NINR,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,14,14,1.0,True,False,7448,21,,UCWNAH6W,,Integrated care van delivery of evidence-based services for people who inject drugs: A cluster-randomized trial.
GSTMJS9Q,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,False,6196,21,,KJECK3PH,,The arc of HIV epidemics in sub-Saharan Africa: new challenges with concentrating epidemics in the era of 90-90-90.
NGGBZIRD,testing,NIAID; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,8,8,1.0,True,True,8487,9,10.1371/journal,RIJ6SRAM,,Adoption of HIV pre-exposure prophylaxis among women at high risk of HIV infection in Kenya.
IW36FQM9,testing,NIAID; NIDDK; NIGMS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,28,28,1.0,True,True,9220,22,,5N5JMUW5,,Influence of hydrometeorological risk factors on child diarrhea and enteropathogens in rural Bangladesh.
XDE6GNXA,testing,NIAID; NIEHS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,3,3,1.0,True,False,6992,16,,32SJNX97,,Estimands and inference in cluster-randomized vaccine trials.
QD4CGKG2,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,False,0,0,0.0,True,True,10267,16,,TDKECSKI,,"Attractive targeted sugar bait phase III trials in Kenya, Mali, and Zambia."
8LUVFBZQ,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,True,9676,15,,FJU2MM67,,"Adaptive interventions for optimizing malaria control: an implementation study protocol for a block-cluster randomized, sequential multiple assignment trial."
YHNLFDNU,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,15,15,1.0,False,False,5852,12,,UYCFMW4V,,"Uptake of medical male circumcision with household-based testing, and the association of traditional male circumcision and HIV infection."
FP3HZHGS,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,6,6,1.0,True,True,6509,11,,DMTGJYKG,,Use of Asthma APGAR Tools in Primary Care Practices: A Cluster-Randomized Controlled Trial.
7WFZEPV4,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.025,True,False,True,9,9,1.0,True,False,8970,12,,B3UVUMPE,,A randomized evaluation of on-site monitoring nested in a multinational randomized trial.
N284SIAR,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,21,21,1.0,True,False,8526,11,,FVTWKGVI,,"Incentivizing appropriate malaria case management in the private sector: a study protocol for two linked cluster randomized controlled trials to evaluate  provider- and client-focused interventions in western Kenya and Lagos, Nigeria."
5M3W8KDN,testing,NIAID,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,17,23,0.739,True,True,8792,20,,JM9M9FYT,,"The safety of double- and triple-drug community mass drug administration for lymphatic filariasis: A multicenter, open-label, cluster-randomized study."
